trial_num	cue_type	target_identity	target_category	choices	target_presence	response	response_correct	response_rt	trial_time	pre_cue	notsure	target_stim	timing1	actual_timing1	positions	a	b	c	d	e	f	g	h	i	j	k	l	m	n	o	p	q	r	s	t	u	v	w	x	y	z	aa	bb	cc	dd	ee	ff	gg	hh	ii	jj	kk	ll	mm	nn	oo	pp
69	precue	car	object	"['a', 'b']"	absent	absent	1	0.80316338	6.531634237	['car']	['absent']	['car']	0.9	0.914876365	"[(0, 0)]"	['desert_25']	['absent']	['desert_25']	0.1	0.100029999	"[(0, 0)]"	['bathroom_64']	['absent']	['bathroom_64']	0.1	0.116596145	"[(0, 0)]"	['flower_17']	['absent']	['flower_17']	0.1	0.116651276	"[(0, 0)]"	['shoe_48']	['absent']	['shoe_48']	0.1	0.116657141	"[(0, 0)]"	['chair_20']	['absent']	['chair_20']	0.1	0.100046421	"[(0, 0)]"	['woods_21']	['absent']	['woods_21']	0.1	0.116654209	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.90000607	"[(0, 0)]"
70	postcue	desert	scene	"['a', 'b']"	absent	present	0	0.750923364	6.581652022	[False]	['present']	[False]	0.9	0.914942933	"[(0, 0)]"	['bathroom_44']	['present']	['bathroom_44']	0.1	0.100021495	"[(0, 0)]"	['shoe_10']	['present']	['shoe_10']	0.1	0.116652742	"[(0, 0)]"	['woods_31']	['present']	['woods_31']	0.1	0.116670337	"[(0, 0)]"	['coast_15']	['present']	['coast_15']	0.1	0.116658314	"[(0, 0)]"	['chair_26']	['present']	['chair_26']	0.1	0.116653036	"[(0, 0)]"	['car_8']	['present']	['car_8']	0.1	0.116648344	"[(0, 0)]"	['desert']	['present']	['desert']	0.9	0.916648168	"[(0, 0)]"
71	postcue	chair	object	"['a', 'b']"	absent	absent	1	0.522493121	6.548273109	[False]	['absent']	[False]	0.9	0.914882524	"[(0, 0)]"	['flower_42']	['absent']	['flower_42']	0.1	0.100031759	"[(0, 0)]"	['car_51']	['absent']	['car_51']	0.1	0.116598491	"[(0, 0)]"	['desert_28']	['absent']	['desert_28']	0.1	0.100047008	"[(0, 0)]"	['coast_3']	['absent']	['coast_3']	0.1	0.11665069	"[(0, 0)]"	['shoe_15']	['absent']	['shoe_15']	0.1	0.11665069	"[(0, 0)]"	['woods_53']	['absent']	['woods_53']	0.1	0.116656261	"[(0, 0)]"	['chair']	['absent']	['chair']	0.9	0.916681891	"[(0, 0)]"
72	precue	car	object	"['a', 'b']"	absent	absent	1	0.595079539	6.548299501	['car']	['absent']	['car']	0.9	0.91495173	"[(0, 0)]"	['coast_42']	['absent']	['coast_42']	0.1	0.100069881	"[(0, 0)]"	['chair_43']	['absent']	['chair_43']	0.1	0.116540428	"[(0, 0)]"	['desert_14']	['absent']	['desert_14']	0.1	0.116598198	"[(0, 0)]"	['flower_38']	['absent']	['flower_38']	0.1	0.116659487	"[(0, 0)]"	['shoe_42']	['absent']	['shoe_42']	0.1	0.100039383	"[(0, 0)]"	['bathroom_31']	['absent']	['bathroom_31']	0.1	0.116651569	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.916634385	"[(0, 0)]"
73	postcue	bathroom	scene	"['a', 'b']"	present	absent	0	0.60947272	6.565126344	[False]	['absent']	[False]	0.9	0.915049968	"[(0, 0)]"	['flower_16']	['absent']	['flower_16']	0.1	0.100051113	"[(0, 0)]"	['woods_60']	['absent']	['woods_60']	0.1	0.116651863	"[(0, 0)]"	['coast_37']	['absent']	['coast_37']	0.1	0.11663632	"[(0, 0)]"	['bathroom_10']	['absent']	['bathroom_10']	0.1	0.116660367	"[(0, 0)]"	['car_57']	['absent']	['car_57']	0.1	0.116646584	"[(0, 0)]"	['shoe_34']	['absent']	['shoe_34']	0.1	0.116657141	"[(0, 0)]"	['bathroom']	['absent']	['bathroom']	0.9	0.91666195	"[(0, 0)]"
74	postcue	desert	scene	"['a', 'b']"	absent	absent	1	0.471391492	6.548475743	[False]	['absent']	[False]	0.9	0.915015658	"[(0, 0)]"	['shoe_27']	['absent']	['shoe_27']	0.1	0.100113575	"[(0, 0)]"	['bathroom_57']	['absent']	['bathroom_57']	0.1	0.116602597	"[(0, 0)]"	['car_77']	['absent']	['car_77']	0.1	0.100033518	"[(0, 0)]"	['coast_35']	['absent']	['coast_35']	0.1	0.116660953	"[(0, 0)]"	['flower_9']	['absent']	['flower_9']	0.1	0.11663896	"[(0, 0)]"	['woods_5']	['absent']	['woods_5']	0.1	0.116663592	"[(0, 0)]"	['desert']	['absent']	['desert']	0.9	0.916657845	"[(0, 0)]"
75	postcue	desert	scene	"['a', 'b']"	absent	absent	1	0.483575346	6.548381317	[False]	['absent']	[False]	0.9	0.915127679	"[(0, 0)]"	['coast_2']	['absent']	['coast_2']	0.1	0.100048181	"[(0, 0)]"	['bathroom_46']	['absent']	['bathroom_46']	0.1	0.116629869	"[(0, 0)]"	['chair_1']	['absent']	['chair_1']	0.1	0.100007419	"[(0, 0)]"	['shoe_41']	['absent']	['shoe_41']	0.1	0.116592627	"[(0, 0)]"	['flower_31']	['absent']	['flower_31']	0.1	0.100043195	"[(0, 0)]"	['woods_5']	['absent']	['woods_5']	0.1	0.11659204	"[(0, 0)]"	['desert']	['absent']	['desert']	0.9	0.916621189	"[(0, 0)]"
76	nocue	FALSE	FALSE	"['a', 'b']"	absent	present	0	0.636846802	6.531608724	[False]	['present']	[False]	0.9	0.914858477	"[(0, 0)]"	['chair_39']	['present']	['chair_39']	0.1	0.10002824	"[(0, 0)]"	['desert_21']	['present']	['desert_21']	0.1	0.116606996	"[(0, 0)]"	['shoe_37']	['present']	['shoe_37']	0.1	0.116665059	"[(0, 0)]"	['woods_44']	['present']	['woods_44']	0.1	0.116645411	"[(0, 0)]"	['coast_52']	['present']	['coast_52']	0.1	0.100044075	"[(0, 0)]"	['flower_55']	['present']	['flower_55']	0.1	0.116601717	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.900048298	"[(0, 0)]"
77	nocue	FALSE	FALSE	"['a', 'b']"	absent	absent	1	0.579194021	6.548363429	[False]	['absent']	[False]	0.9	0.91505466	"[(0, 0)]"	['car_51']	['absent']	['car_51']	0.1	0.100054046	"[(0, 0)]"	['chair_28']	['absent']	['chair_28']	0.1	0.116649223	"[(0, 0)]"	['desert_16']	['absent']	['desert_16']	0.1	0.116621072	"[(0, 0)]"	['woods_29']	['absent']	['woods_29']	0.1	0.100018269	"[(0, 0)]"	['flower_16']	['absent']	['flower_16']	0.1	0.116660073	"[(0, 0)]"	['coast_39']	['absent']	['coast_39']	0.1	0.116650396	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.91665022	"[(0, 0)]"
78	postcue	desert	scene	"['a', 'b']"	absent	absent	1	0.62015192	6.531250962	[False]	['absent']	[False]	0.9	0.914489865	"[(0, 0)]"	['shoe_43']	['absent']	['shoe_43']	0.1	0.11663808	"[(0, 0)]"	['coast_63']	['absent']	['coast_63']	0.1	0.100047887	"[(0, 0)]"	['flower_47']	['absent']	['flower_47']	0.1	0.116609635	"[(0, 0)]"	['woods_35']	['absent']	['woods_35']	0.1	0.100029119	"[(0, 0)]"	['bathroom_48']	['absent']	['bathroom_48']	0.1	0.116662713	"[(0, 0)]"	['car_4']	['absent']	['car_4']	0.1	0.116651569	"[(0, 0)]"	['desert']	['absent']	['desert']	0.9	0.916647288	"[(0, 0)]"
79	precue	coast	scene	"['a', 'b']"	present	present	1	0.708813294	6.565114614	['coast']	['present']	['coast']	0.9	0.915060232	"[(0, 0)]"	['bathroom_54']	['present']	['bathroom_54']	0.1	0.100103604	"[(0, 0)]"	['chair_36']	['present']	['chair_36']	0.1	0.116662419	"[(0, 0)]"	['coast_15']	['present']	['coast_15']	0.1	0.116649223	"[(0, 0)]"	['flower_39']	['present']	['flower_39']	0.1	0.116599958	"[(0, 0)]"	['car_7']	['present']	['car_7']	0.1	0.100052286	"[(0, 0)]"	['desert_54']	['present']	['desert_54']	0.1	0.116595266	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.916662244	"[(0, 0)]"
80	doublecue	"('car', 'coast')"	"('object', 'scene')"	"['a', 'b']"	"('present', 'present')"	absent	0	0.473119894	6.531559752	['car']	['absent']	['car']	0.9	0.914816543	"[(0, 0)]"	['shoe_25']	['absent']	['shoe_25']	0.1	0.100054339	"[(0, 0)]"	['car_18']	['absent']	['car_18']	0.1	0.116657728	"[(0, 0)]"	['coast_59']	['absent']	['coast_59']	0.1	0.116602304	"[(0, 0)]"	['flower_33']	['absent']	['flower_33']	0.1	0.11664893	"[(0, 0)]"	['chair_16']	['absent']	['chair_16']	0.1	0.100044662	"[(0, 0)]"	['desert_24']	['absent']	['desert_24']	0.1	0.11659116	"[(0, 0)]"	['coast']	['absent']	['coast']	0.9	0.900034515	"[(0, 0)]"
81	precue	flower	object	"['a', 'b']"	present	present	1	0.798911582	6.564901717	['flower']	['present']	['flower']	0.9	0.914786338	"[(0, 0)]"	['car_64']	['present']	['car_64']	0.1	0.116664765	"[(0, 0)]"	['chair_56']	['present']	['chair_56']	0.1	0.11666066	"[(0, 0)]"	['desert_50']	['present']	['desert_50']	0.1	0.116647757	"[(0, 0)]"	['woods_33']	['present']	['woods_33']	0.1	0.116647464	"[(0, 0)]"	['flower_25']	['present']	['flower_25']	0.1	0.116665938	"[(0, 0)]"	['coast_27']	['present']	['coast_27']	0.1	0.116646584	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.91665198	"[(0, 0)]"
82	postcue	bathroom	scene	"['a', 'b']"	present	absent	0	0.737407873	6.548090122	[False]	['absent']	[False]	0.9	0.914675197	"[(0, 0)]"	['shoe_7']	['absent']	['shoe_7']	0.1	0.100004487	"[(0, 0)]"	['woods_19']	['absent']	['woods_19']	0.1	0.116657141	"[(0, 0)]"	['bathroom_59']	['absent']	['bathroom_59']	0.1	0.116650103	"[(0, 0)]"	['car_30']	['absent']	['car_30']	0.1	0.116645704	"[(0, 0)]"	['flower_9']	['absent']	['flower_9']	0.1	0.11665978	"[(0, 0)]"	['desert_18']	['absent']	['desert_18']	0.1	0.116667698	"[(0, 0)]"	['bathroom']	['absent']	['bathroom']	0.9	0.916649341	"[(0, 0)]"
83	precue	desert	scene	"['a', 'b']"	present	present	1	0.558766682	6.565170918	['desert']	['present']	['desert']	0.9	0.914992491	"[(0, 0)]"	['car_65']	['present']	['car_65']	0.1	0.116643358	"[(0, 0)]"	['bathroom_26']	['present']	['bathroom_26']	0.1	0.116661246	"[(0, 0)]"	['desert_34']	['present']	['desert_34']	0.1	0.116645998	"[(0, 0)]"	['shoe_16']	['present']	['shoe_16']	0.1	0.116655675	"[(0, 0)]"	['coast_41']	['present']	['coast_41']	0.1	0.116609928	"[(0, 0)]"	['chair_1']	['present']	['chair_1']	0.1	0.100032345	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.916659898	"[(0, 0)]"
84	postcue	shoe	object	"['a', 'b']"	absent	absent	1	0.747723738	6.547980154	[False]	['absent']	[False]	0.9	0.914539717	"[(0, 0)]"	['coast_62']	['absent']	['coast_62']	0.1	0.116665645	"[(0, 0)]"	['car_25']	['absent']	['car_25']	0.1	0.116597318	"[(0, 0)]"	['flower_35']	['absent']	['flower_35']	0.1	0.100035278	"[(0, 0)]"	['woods_9']	['absent']	['woods_9']	0.1	0.116657141	"[(0, 0)]"	['bathroom_34']	['absent']	['bathroom_34']	0.1	0.116702888	"[(0, 0)]"	['chair_56']	['absent']	['chair_56']	0.1	0.116555971	"[(0, 0)]"	['shoe']	['absent']	['shoe']	0.9	0.916650514	"[(0, 0)]"
85	precue	chair	object	"['a', 'b']"	absent	absent	1	0.453356762	6.548240851	['chair']	['absent']	['chair']	0.9	0.914895133	"[(0, 0)]"	['flower_19']	['absent']	['flower_19']	0.1	0.100041436	"[(0, 0)]"	['car_65']	['absent']	['car_65']	0.1	0.11664805	"[(0, 0)]"	['desert_41']	['absent']	['desert_41']	0.1	0.116657434	"[(0, 0)]"	['coast_15']	['absent']	['coast_15']	0.1	0.116610221	"[(0, 0)]"	['shoe_3']	['absent']	['shoe_3']	0.1	0.100034691	"[(0, 0)]"	['woods_23']	['absent']	['woods_23']	0.1	0.116658314	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.91661679	"[(0, 0)]"
86	precue	chair	object	"['a', 'b']"	present	present	1	0.536241157	6.548333518	['chair']	['present']	['chair']	0.9	0.914952316	"[(0, 0)]"	['desert_26']	['present']	['desert_26']	0.1	0.100046421	"[(0, 0)]"	['flower_17']	['present']	['flower_17']	0.1	0.116788516	"[(0, 0)]"	['chair_31']	['present']	['chair_31']	0.1	0.116514329	"[(0, 0)]"	['woods_29']	['present']	['woods_29']	0.1	0.100012404	"[(0, 0)]"	['bathroom_23']	['present']	['bathroom_23']	0.1	0.116622245	"[(0, 0)]"	['shoe_11']	['present']	['shoe_11']	0.1	0.100021202	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.916653153	"[(0, 0)]"
87	nocue	FALSE	FALSE	"['a', 'b']"	absent	present	0	0.5968575	6.531564444	[False]	['present']	[False]	0.9	0.914845868	"[(0, 0)]"	['woods_3']	['present']	['woods_3']	0.1	0.116650103	"[(0, 0)]"	['car_61']	['present']	['car_61']	0.1	0.116610515	"[(0, 0)]"	['shoe_40']	['present']	['shoe_40']	0.1	0.100105364	"[(0, 0)]"	['flower_39']	['present']	['flower_39']	0.1	0.116776786	"[(0, 0)]"	['desert_54']	['present']	['desert_54']	0.1	0.116466823	"[(0, 0)]"	['coast_4']	['present']	['coast_4']	0.1	0.100036451	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.900044192	"[(0, 0)]"
88	precue	shoe	object	"['a', 'b']"	present	present	1	0.68775782	6.564842774	['shoe']	['present']	['shoe']	0.9	0.914827393	"[(0, 0)]"	['coast_33']	['present']	['coast_33']	0.1	0.100045835	"[(0, 0)]"	['shoe_43']	['present']	['shoe_43']	0.1	0.116645411	"[(0, 0)]"	['woods_37']	['present']	['woods_37']	0.1	0.116614034	"[(0, 0)]"	['car_59']	['present']	['car_59']	0.1	0.100046421	"[(0, 0)]"	['bathroom_18']	['present']	['bathroom_18']	0.1	0.116643065	"[(0, 0)]"	['flower_21']	['present']	['flower_21']	0.1	0.116664765	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.916644942	"[(0, 0)]"
89	precue	bathroom	scene	"['a', 'b']"	absent	absent	1	0.582464905	6.514936129	['bathroom']	['absent']	['bathroom']	0.9	0.914886922	"[(0, 0)]"	['coast_15']	['absent']	['coast_15']	0.1	0.100036451	"[(0, 0)]"	['chair_1']	['absent']	['chair_1']	0.1	0.100009765	"[(0, 0)]"	['woods_26']	['absent']	['woods_26']	0.1	0.116580603	"[(0, 0)]"	['desert_23']	['absent']	['desert_23']	0.1	0.100045541	"[(0, 0)]"	['shoe_44']	['absent']	['shoe_44']	0.1	0.116661833	"[(0, 0)]"	['flower_60']	['absent']	['flower_60']	0.1	0.116655675	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.916651393	"[(0, 0)]"
90	postcue	bathroom	scene	"['a', 'b']"	absent	absent	1	0.495627238	6.565009338	[False]	['absent']	[False]	0.9	0.915001289	"[(0, 0)]"	['coast_31']	['absent']	['coast_31']	0.1	0.100089235	"[(0, 0)]"	['chair_41']	['absent']	['chair_41']	0.1	0.116657434	"[(0, 0)]"	['woods_38']	['absent']	['woods_38']	0.1	0.116654795	"[(0, 0)]"	['desert_70']	['absent']	['desert_70']	0.1	0.11664981	"[(0, 0)]"	['shoe_19']	['absent']	['shoe_19']	0.1	0.116651276	"[(0, 0)]"	['flower_46']	['absent']	['flower_46']	0.1	0.116658021	"[(0, 0)]"	['bathroom']	['absent']	['bathroom']	0.9	0.91659597	"[(0, 0)]"
91	precue	chair	object	"['a', 'b']"	absent	absent	1	0.705952663	6.565026347	['chair']	['absent']	['chair']	0.9	0.914912142	"[(0, 0)]"	['desert_52']	['absent']	['desert_52']	0.1	0.100112109	"[(0, 0)]"	['coast_24']	['absent']	['coast_24']	0.1	0.116641599	"[(0, 0)]"	['woods_19']	['absent']	['woods_19']	0.1	0.116643358	"[(0, 0)]"	['shoe_31']	['absent']	['shoe_31']	0.1	0.116653622	"[(0, 0)]"	['car_11']	['absent']	['car_11']	0.1	0.116598491	"[(0, 0)]"	['flower_33']	['absent']	['flower_33']	0.1	0.116658021	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.900092578	"[(0, 0)]"
92	postcue	woods	scene	"['a', 'b']"	present	present	1	0.702646296	6.548317389	[False]	['present']	[False]	0.9	0.914932962	"[(0, 0)]"	['bathroom_17']	['present']	['bathroom_17']	0.1	0.116653036	"[(0, 0)]"	['woods_3']	['present']	['woods_3']	0.1	0.10003997	"[(0, 0)]"	['shoe_21']	['present']	['shoe_21']	0.1	0.116651276	"[(0, 0)]"	['chair_45']	['present']	['chair_45']	0.1	0.11660465	"[(0, 0)]"	['car_41']	['present']	['car_41']	0.1	0.100045541	"[(0, 0)]"	['desert_14']	['present']	['desert_14']	0.1	0.116597025	"[(0, 0)]"	['woods']	['present']	['woods']	0.9	0.916661657	"[(0, 0)]"
93	precue	woods	scene	"['a', 'b']"	present	present	1	0.597988849	6.547884849	['woods']	['present']	['woods']	0.9	0.914448224	"[(0, 0)]"	['desert_13']	['present']	['desert_13']	0.1	0.116655088	"[(0, 0)]"	['shoe_29']	['present']	['shoe_29']	0.1	0.100005366	"[(0, 0)]"	['woods_20']	['present']	['woods_20']	0.1	0.116647757	"[(0, 0)]"	['bathroom_6']	['present']	['bathroom_6']	0.1	0.100008299	"[(0, 0)]"	['car_56']	['present']	['car_56']	0.1	0.116642772	"[(0, 0)]"	['flower_32']	['present']	['flower_32']	0.1	0.116652742	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.916650514	"[(0, 0)]"
94	precue	woods	scene	"['a', 'b']"	absent	absent	1	0.407101051	6.565100832	['woods']	['absent']	['woods']	0.9	0.915056419	"[(0, 0)]"	['coast_36']	['absent']	['coast_36']	0.1	0.100034398	"[(0, 0)]"	['flower_6']	['absent']	['flower_6']	0.1	0.100041729	"[(0, 0)]"	['chair_24']	['absent']	['chair_24']	0.1	0.116652742	"[(0, 0)]"	['desert_22']	['absent']	['desert_22']	0.1	0.116658607	"[(0, 0)]"	['bathroom_35']	['absent']	['bathroom_35']	0.1	0.116644238	"[(0, 0)]"	['shoe_27']	['absent']	['shoe_27']	0.1	0.116673856	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.916637611	"[(0, 0)]"
95	postcue	bathroom	scene	"['a', 'b']"	absent	absent	1	0.546237383	6.565085876	[False]	['absent']	[False]	0.9	0.915048795	"[(0, 0)]"	['shoe_16']	['absent']	['shoe_16']	0.1	0.100058444	"[(0, 0)]"	['desert_6']	['absent']	['desert_6']	0.1	0.116633388	"[(0, 0)]"	['coast_16']	['absent']	['coast_16']	0.1	0.116609635	"[(0, 0)]"	['woods_43']	['absent']	['woods_43']	0.1	0.100047008	"[(0, 0)]"	['car_17']	['absent']	['car_17']	0.1	0.116651276	"[(0, 0)]"	['flower_48']	['absent']	['flower_48']	0.1	0.116651863	"[(0, 0)]"	['bathroom']	['absent']	['bathroom']	0.9	0.916667522	"[(0, 0)]"
96	precue	coast	scene	"['a', 'b']"	present	present	1	0.646061523	6.548345248	['coast']	['present']	['coast']	0.9	0.914964926	"[(0, 0)]"	['flower_60']	['present']	['flower_60']	0.1	0.1000734	"[(0, 0)]"	['woods_27']	['present']	['woods_27']	0.1	0.116592333	"[(0, 0)]"	['desert_9']	['present']	['desert_9']	0.1	0.11666154	"[(0, 0)]"	['car_37']	['present']	['car_37']	0.1	0.116656555	"[(0, 0)]"	['coast_32']	['present']	['coast_32']	0.1	0.116647757	"[(0, 0)]"	['chair_14']	['present']	['chair_14']	0.1	0.116652742	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.916603007	"[(0, 0)]"
97	precue	woods	scene	"['a', 'b']"	present	present	1	1.093549226	6.531425445	['woods']	['present']	['woods']	0.9	0.91465467	"[(0, 0)]"	['coast_56']	['present']	['coast_56']	0.1	0.100037037	"[(0, 0)]"	['chair_14']	['present']	['chair_14']	0.1	0.116654795	"[(0, 0)]"	['shoe_28']	['present']	['shoe_28']	0.1	0.116656261	"[(0, 0)]"	['car_22']	['present']	['car_22']	0.1	0.116606409	"[(0, 0)]"	['woods_38']	['present']	['woods_38']	0.1	0.100038797	"[(0, 0)]"	['desert_32']	['present']	['desert_32']	0.1	0.116559196	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.916662244	"[(0, 0)]"
98	postcue	shoe	object	"['a', 'b']"	present	present	1	0.72535686	6.598303504	[False]	['present']	[False]	0.9	0.914969325	"[(0, 0)]"	['coast_53']	['present']	['coast_53']	0.1	0.116661246	"[(0, 0)]"	['shoe_55']	['present']	['shoe_55']	0.1	0.116655968	"[(0, 0)]"	['woods_10']	['present']	['woods_10']	0.1	0.116651276	"[(0, 0)]"	['car_21']	['present']	['car_21']	0.1	0.116649223	"[(0, 0)]"	['bathroom_63']	['present']	['bathroom_63']	0.1	0.116658314	"[(0, 0)]"	['flower_51']	['present']	['flower_51']	0.1	0.11664981	"[(0, 0)]"	['shoe']	['present']	['shoe']	0.9	0.91665198	"[(0, 0)]"
99	postcue	coast	scene	"['a', 'b']"	present	present	1	0.531055659	6.565008752	[False]	['present']	[False]	0.9	0.914945572	"[(0, 0)]"	['bathroom_38']	['present']	['bathroom_38']	0.1	0.100055805	"[(0, 0)]"	['chair_20']	['present']	['chair_20']	0.1	0.116667405	"[(0, 0)]"	['coast_7']	['present']	['coast_7']	0.1	0.116627523	"[(0, 0)]"	['flower_36']	['present']	['flower_36']	0.1	0.116660073	"[(0, 0)]"	['car_31']	['present']	['car_31']	0.1	0.11665978	"[(0, 0)]"	['desert_15']	['present']	['desert_15']	0.1	0.116565941	"[(0, 0)]"	['coast']	['present']	['coast']	0.9	0.916645235	"[(0, 0)]"
100	precue	chair	object	"['a', 'b']"	absent	absent	1	0.677332866	6.54794995	['chair']	['absent']	['chair']	0.9	0.914618307	"[(0, 0)]"	['car_9']	['absent']	['car_9']	0.1	0.10005082	"[(0, 0)]"	['shoe_22']	['absent']	['shoe_22']	0.1	0.116657728	"[(0, 0)]"	['desert_34']	['absent']	['desert_34']	0.1	0.11655861	"[(0, 0)]"	['woods_12']	['absent']	['woods_12']	0.1	0.100083664	"[(0, 0)]"	['coast_22']	['absent']	['coast_22']	0.1	0.116653915	"[(0, 0)]"	['flower_25']	['absent']	['flower_25']	0.1	0.116596732	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.916590398	"[(0, 0)]"
101	nocue	FALSE	FALSE	"['a', 'b']"	absent	present	0	0.596290652	6.531699631	[False]	['present']	[False]	0.9	0.914923285	"[(0, 0)]"	['woods_34']	['present']	['woods_34']	0.1	0.100031759	"[(0, 0)]"	['desert_51']	['present']	['desert_51']	0.1	0.116652156	"[(0, 0)]"	['chair_55']	['present']	['chair_55']	0.1	0.116636907	"[(0, 0)]"	['car_56']	['present']	['car_56']	0.1	0.116633095	"[(0, 0)]"	['bathroom_34']	['present']	['bathroom_34']	0.1	0.100039383	"[(0, 0)]"	['flower_49']	['present']	['flower_49']	0.1	0.116597905	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.916655206	"[(0, 0)]"
102	nocue	FALSE	FALSE	"['a', 'b']"	absent	present	0	0.491139962	6.548205662	[False]	['present']	[False]	0.9	0.914859357	"[(0, 0)]"	['car_16']	['present']	['car_16']	0.1	0.100098912	"[(0, 0)]"	['desert_8']	['present']	['desert_8']	0.1	0.116594973	"[(0, 0)]"	['woods_68']	['present']	['woods_68']	0.1	0.116657141	"[(0, 0)]"	['shoe_25']	['present']	['shoe_25']	0.1	0.116656261	"[(0, 0)]"	['flower_29']	['present']	['flower_29']	0.1	0.100036744	"[(0, 0)]"	['coast_2']	['present']	['coast_2']	0.1	0.116602597	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.916456384	"[(0, 0)]"
103	postcue	shoe	object	"['a', 'b']"	absent	absent	1	0.58486719	6.531672652	[False]	['absent']	[False]	0.9	0.915004515	"[(0, 0)]"	['flower_10']	['absent']	['flower_10']	0.1	0.100046421	"[(0, 0)]"	['desert_32']	['absent']	['desert_32']	0.1	0.11659204	"[(0, 0)]"	['woods_1']	['absent']	['woods_1']	0.1	0.116657434	"[(0, 0)]"	['bathroom_36']	['absent']	['bathroom_36']	0.1	0.100047887	"[(0, 0)]"	['chair_1']	['absent']	['chair_1']	0.1	0.116606702	"[(0, 0)]"	['car_17']	['absent']	['car_17']	0.1	0.100029119	"[(0, 0)]"	['shoe']	['absent']	['shoe']	0.9	0.900038914	"[(0, 0)]"
104	nocue	FALSE	FALSE	"['a', 'b']"	absent	present	0	0.508240112	6.56499145	[False]	['present']	[False]	0.9	0.914944399	"[(0, 0)]"	['flower_1']	['present']	['flower_1']	0.1	0.100048474	"[(0, 0)]"	['woods_37']	['present']	['woods_37']	0.1	0.116638373	"[(0, 0)]"	['coast_7']	['present']	['coast_7']	0.1	0.116655675	"[(0, 0)]"	['bathroom_38']	['present']	['bathroom_38']	0.1	0.116639839	"[(0, 0)]"	['car_5']	['present']	['car_5']	0.1	0.100013577	"[(0, 0)]"	['shoe_61']	['present']	['shoe_61']	0.1	0.116653915	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.916695967	"[(0, 0)]"
105	precue	bathroom	scene	"['a', 'b']"	present	absent	0	0.760597897	6.548387182	['bathroom']	['absent']	['bathroom']	0.9	0.914981055	"[(0, 0)]"	['car_40']	['absent']	['car_40']	0.1	0.100093047	"[(0, 0)]"	['coast_58']	['absent']	['coast_58']	0.1	0.116599958	"[(0, 0)]"	['desert_65']	['absent']	['desert_65']	0.1	0.100041143	"[(0, 0)]"	['chair_13']	['absent']	['chair_13']	0.1	0.11665978	"[(0, 0)]"	['bathroom_10']	['absent']	['bathroom_10']	0.1	0.116655675	"[(0, 0)]"	['shoe_20']	['absent']	['shoe_20']	0.1	0.116653915	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.900045952	"[(0, 0)]"
106	postcue	bathroom	scene	"['a', 'b']"	present	absent	0	0.512468157	6.531620161	[False]	['absent']	[False]	0.9	0.914898359	"[(0, 0)]"	['car_55']	['absent']	['car_55']	0.1	0.100045248	"[(0, 0)]"	['bathroom_8']	['absent']	['bathroom_8']	0.1	0.116658021	"[(0, 0)]"	['flower_24']	['absent']	['flower_24']	0.1	0.116644531	"[(0, 0)]"	['desert_17']	['absent']	['desert_17']	0.1	0.116621951	"[(0, 0)]"	['woods_11']	['absent']	['woods_11']	0.1	0.100025894	"[(0, 0)]"	['shoe_48']	['absent']	['shoe_48']	0.1	0.116614327	"[(0, 0)]"	['bathroom']	['absent']	['bathroom']	0.9	0.916651687	"[(0, 0)]"
107	postcue	desert	scene	"['a', 'b']"	present	absent	0	0.526313258	6.581626217	[False]	['absent']	[False]	0.9	0.914963167	"[(0, 0)]"	['woods_9']	['absent']	['woods_9']	0.1	0.116604356	"[(0, 0)]"	['desert_46']	['absent']	['desert_46']	0.1	0.116636907	"[(0, 0)]"	['chair_51']	['absent']	['chair_51']	0.1	0.116598198	"[(0, 0)]"	['car_37']	['absent']	['car_37']	0.1	0.116697316	"[(0, 0)]"	['bathroom_50']	['absent']	['bathroom_50']	0.1	0.116654795	"[(0, 0)]"	['flower_48']	['absent']	['flower_48']	0.1	0.11656946	"[(0, 0)]"	['desert']	['absent']	['desert']	0.9	0.916655206	"[(0, 0)]"
